147412093200,-31.74352814651432,-23.554931640625,-1.7370534699748852,39.56640013951231,147412093200,25.05528833,121.5613333,24.8904,0.0,0.0
147412093201,-10.744359286895726,-2.4667480468750003,-50.26297772655249,51.45765276419048,147412093201,25.0552890634,121.56133865,24.885036,0.0,0.0
147412093202,-29.025069934375516,-10.2880859375,-8.220854180402146,31.872908684335666,147412093202,25.0552897968,121.561344,24.879672,0.0,0.0
147412093203,11.91614830739314,34.072705078125,66.6897272635888,75.83180222044048,147412093203,25.0552905302,121.56134935,24.874308,0.0,0.0
147412093204,11.971191676653838,1.452294921875,103.11470185140949,103.8175755833279,147412093204,25.0552912636,121.5613547,24.868944,0.0,0.0
147412093205,11.206626241291174,-30.416845703125,41.68642896866865,52.80654319305516,147412093205,25.055291997,121.56136005,24.86358,0.0,0.0
147412093206,9.335920096482578,-78.8306640625,18.402465963758438,81.48669061877528,147412093206,25.0552927304,121.5613654,24.858216,0.0,0.0
147412093207,-15.843812675352819,-104.232666015625,34.409476039334464,110.9029243978715,147412093207,25.055293463799998,121.56137075,24.852852,0.0,0.0
147412093208,-11.107367122021051,-15.20244140625,54.25629763118015,57.43025763480432,147412093208,25.0552941972,121.5613761,24.847488,0.0,0.0
147412093209,9.863385026040364,1.6556640625,7.846780062803614,12.712190417076044,147412093209,25.0552949306,121.56138145,24.842124,0.0,0.0
147412093210,33.02720387340345,59.16845703125,44.355361109349204,80.98826964443678,147412093210,25.055295664,121.56138680000001,24.836759999999998,0.0,0.0
147412093211,10.686436675841392,27.718017578125,121.32238466309484,124.90637277577153,147412093211,25.0552963974,121.56139215,24.831395999999998,0.0,0.0
147412093212,-10.6513171535352,19.255468750000002,53.14100528997247,57.516900472817554,147412093212,25.0552971308,121.5613975,24.826031999999998,0.0,0.0
147412093213,-42.39009723031586,22.612255859375,14.947192765711419,50.31553255208574,147412093213,25.0552978642,121.56140285000001,24.820668,0.0,0.0
147412093214,-31.258311916073485,68.810546875,-1.3381171650054622,75.58945259756814,147412093214,25.0552985976,121.5614082,24.815304,0.0,0.0
147412093215,50.2745956433223,78.464599609375,-37.54700164044556,100.46888115232497,147412093215,25.055299331,121.56141355,24.80994,0.0,0.0
147412093216,81.18484766143018,99.55517578125,-13.158859079316851,129.1329902077699,147412093216,25.0553000644,121.5614189,24.804576,0.0,0.0
147412093217,6.14364959742751,63.869873046875,30.190625034625068,70.91246412302988,147412093217,25.0553007978,121.56142425,24.799212,0.0,0.0
147412093218,-48.83887654608452,-41.32939453125,31.289560093671987,71.22072041196999,147412093218,25.0553015312,121.5614296,24.793848,0.0,0.0
147412093219,-65.83449178824287,-38.66884765625,-8.868483301017733,76.86424323441948,147412093219,25.055302264599998,121.56143495,24.788484,0.0,0.0
147412093220,-21.062275471167897,-71.506982421875,-47.80481094840587,88.55600153575138,147412093220,25.055302998,121.5614403,24.78312,0.0,0.0
147412093221,46.402975705892295,-39.173681640625,-90.19623732622013,108.73452202497606,147412093221,25.0553037314,121.56144565,24.777756,0.0,0.0
147412093222,6.489691016776295,13.553955078125,-56.45541597271026,58.42123507766675,147412093222,25.0553044648,121.561451,24.772392,0.0,0.0
147412093223,-78.26662203853061,18.470703125,-27.458937217455343,84.9754377688047,147412093223,25.0553051982,121.56145635,24.767028,0.0,0.0
147412093224,-37.57496249782323,8.76640625,-12.270306642505398,40.48811618240592,147412093224,25.0553059316,121.5614617,24.761664,0.0,0.0
147412093225,28.099009752691742,-3.24912109375,-24.336393002765895,37.31445714465105,147412093225,25.055306665,121.56146705,24.7563,0.0,0.0
147412093226,38.43943706024988,-17.477783203125,-8.989702533929234,43.17264286559256,147412093226,25.0553073984,121.5614724,24.750936,0.0,0.0
147412093227,33.412837578070835,-9.972265625,-52.915310435245715,63.37107693577568,147412093227,25.0553081318,121.56147775,24.745572,0.0,0.0
147412093228,-18.547614962621566,-8.33095703125,-61.30476430674511,64.5886172634157,147412093228,25.0553088652,121.5614831,24.740208,0.0,0.0
147412093229,-12.394524843722522,-26.33271484375,-87.68625245372829,92.3899905184539,147412093229,25.0553095986,121.56148845,24.734844,0.0,0.0
147412093230,-6.288676592333175,-48.09560546875,-94.99363012969022,106.66074366888691,147412093230,25.055310332,121.5614938,24.72948,0.0,0.0
147412093231,-37.345677890264774,-95.913671875,-42.502888450940134,111.35793083566163,147412093231,25.0553110654,121.56149915,24.724116,0.0,0.0
147412093232,-14.208122756552608,-74.234521484375,-52.881629817955705,92.2448133176061,147412093232,25.0553117988,121.5615045,24.718752,0.0,0.0
147412093233,-24.827548041752603,-14.616259765625001,-64.68736677055769,70.8131209875684,147412093233,25.0553125322,121.56150985000001,24.713388,0.0,0.0
147412093234,-36.048138955234606,-22.545263671875002,-103.8374011862112,112.20507849469203,147412093234,25.0553132656,121.5615152,24.708023999999998,0.0,0.0
147412093235,1.0372921459579274,-10.31201171875,-123.52144738657167,123.95547345720558,147412093235,25.055313999,121.56152055,24.702659999999998,0.0,0.0
147412093236,1.2388053214921086,-21.9734375,-161.11334953874143,162.6097318120905,147412093236,25.0553147324,121.5615259,24.697295999999998,0.0,0.0
147412093237,-61.93318994987611,-53.6416015625,-86.65181051948082,119.25476611020625,147412093237,25.0553154658,121.56153125,24.691932,0.0,0.0
147412093238,-65.13894448209575,-70.444677734375,-51.44088235558219,108.86560595523271,147412093238,25.0553161992,121.5615366,24.686568,0.0,0.0
147412093239,-5.313814424425402,-125.009814453125,-97.32335187238323,158.5166282760266,147412093239,25.0553169326,121.56154195,24.681204,0.0,0.0
